fecha,PIB_Agricultura_Silvicultura_Pesca_TC,PIB_Minas_Canteras_TC,PIB_Manufactura_TC,PIB_Electricidad_Agua_Saneamiento_TC,PIB_Construccion_TC,PIB_Comercio_TC,PIB_Transporte_Almacenamiento_TC,PIB_Hoteles_Restaurantes_TC,PIB_Informacion_Comunicaciones_TC,PIB_Financieras_Seguros_TC,PIB_Inmobiliario_TC,PIB_Actividades_Profesionales_TC,PIB_Administracion_Publica_TC,PIB_Ense_Salud_Asistencia_Social_TC,PIB_Otras_Actividades_TC,President,Party,Term,Label
2004-03-31,6.213277856266264,1.0307273045425447,3.44166263695167,3.4810927874222575,3.8383776021551075,4.404881146896589,8.176538222361508,9.095859610090141,23.855710141554766,7.74887503985664,4.565116788893286,10.180128860924253,0.6479949405359564,2.178290351707046,0.010536446706299607,Abel Pacheco,PUSC,2002–2006,Pacheco
2004-06-30,3.672929956997306,4.581148041671912,4.213676507525643,3.4499841485148064,6.144113397193984,3.1185342911839165,7.748740593084258,7.173892669745041,21.486688662811424,5.051474862639926,4.9010111862517025,11.861397854457856,1.3804764434914407,1.763719646117523,2.4385450924451657,Abel Pacheco,PUSC,2002–2006,Pacheco
2004-09-30,2.7709162829978817,6.679796410474292,4.448140569221648,4.125790351219516,7.903113682856233,0.8494896178153022,7.585357684571137,5.793705274144312,18.838347716817427,4.337161676562085,4.952943131426735,11.491224261238543,2.1233091362535372,1.647997563402459,5.190191472306216,Abel Pacheco,PUSC,2002–2006,Pacheco
2004-12-31,1.6760198617106203,4.417838084423598,4.0458884483131285,3.692076757372309,6.719692876468808,-1.0071207122303805,7.206952989435078,6.92501265921508,15.057983882028303,4.7583945143437445,4.842881313560743,10.01675600340739,2.48978866469729,1.8260491387520172,6.165114841445218,Abel Pacheco,PUSC,2002–2006,Pacheco
2005-03-31,1.724067665601381,-0.9244204751049034,3.436353355358701,4.416819456937082,3.887457678212969,-1.236949917700536,6.714724883567746,6.736708257384039,12.950143167775451,7.310764969954886,5.165223335754043,8.488938799394653,2.404497550515594,2.1121915187378937,4.800081179837612,Abel Pacheco,PUSC,2002–2006,Pacheco
2005-06-30,2.6132234677596067,-3.313406924188611,3.0467488704033263,5.6888528235617075,1.971685234218068,0.7298491576280597,6.859253678677235,6.9281012776055695,13.23005476335204,10.897134885466997,5.204806444064736,7.307515972950318,1.970014394697861,2.3497228618623023,2.4325474653019707,Abel Pacheco,PUSC,2002–2006,Pacheco
2005-09-30,2.831579065985834,-0.6341094988052021,3.614294442315824,5.605620911356746,2.3849712678876367,3.3946959294534063,6.606807007080606,6.116739714999153,14.243419575793425,12.915977919540179,5.221297340686992,6.823570325818595,1.4817539838031024,2.371125982761879,0.6541006469594102,Abel Pacheco,PUSC,2002–2006,Pacheco
2005-12-31,4.371913143403994,4.152509331749288,3.3940721801785756,5.65289283914856,4.84304053754947,5.787978770882263,6.017626909534557,4.133296081003546,15.907423320155178,14.416396615819348,5.5900144354736,7.685149087527177,1.108852321770426,2.2641835203712324,1.2134219800506996,Abel Pacheco,PUSC,2002–2006,Pacheco
2006-03-31,6.463829987163683,8.902202136066538,2.6907297507138273,5.771387947510687,8.63914524816034,7.3500599415044165,6.239042730758815,3.4434286193681496,17.461354374406255,15.162569074216181,6.332835781105417,9.921864656248026,0.748186312558774,2.184324325556064,3.0144883890600216,Abel Pacheco,PUSC,2002–2006,Pacheco
2006-06-30,7.251675197653951,10.04898458525798,3.4548035661649212,5.061591983044278,12.26587904177956,8.127622625097185,6.995613205143991,2.8260024260096994,18.821599707601422,14.925281989274431,7.032536561986147,13.044002918616005,0.6044857077982746,2.250903441314933,5.384756124040657,Óscar Arias Sánchez,PLN,2006–2010,Arias
